datetime,humidity_pct
2024-03-25 19:00:00,70.80138
2024-03-25 19:00:00,79.15533
2024-03-25 19:00:00,82.31529
2024-03-25 19:00:00,38.22101
2024-03-25 19:00:00,40.67601
2024-03-25 20:00:00,50.106014
2024-03-25 20:00:00,25.767698
2024-03-25 20:00:00,28.649323
2024-03-25 20:00:00,78.700195
2024-03-25 20:00:00,33.219013
2024-03-25 20:00:00,23.138016
2024-03-25 20:00:00,83.037865
2024-03-25 20:00:00,36.326057
2024-03-25 20:00:00,62.469933
2024-03-25 20:00:00,83.33551
2024-03-25 20:00:00,25.520746
2024-03-25 20:00:00,22.344254
2024-03-25 20:00:00,77.877106
2024-03-25 20:00:00,35.39854
2024-03-25 20:00:00,95.41788
2024-03-25 20:00:00,79.780525
2024-03-25 20:00:00,83.50349
2024-03-25 20:00:00,32.53178
2024-03-25 20:00:00,40.706333
2024-03-25 20:00:00,41.396408
2024-03-25 20:00:00,25.10006
2024-03-25 20:00:00,28.880285
2024-03-25 20:00:00,49.75007
2024-03-25 20:00:00,71.33942
2024-03-25 20:00:00,79.21938
2024-03-25 20:00:00,33.36209
2024-03-25 20:00:00,78.7034
2024-03-25 20:00:00,20.407185
2024-03-25 20:00:00,47.04464
2024-03-25 20:00:00,46.180527
2024-03-25 20:00:00,31.192617
2024-03-25 21:00:00,21.683998
2024-03-25 21:00:00,58.00822
2024-03-25 21:00:00,31.028954
2024-03-25 21:00:00,80.59815
2024-03-25 21:00:00,87.590065
2024-03-25 21:00:00,67.26378
2024-03-25 21:00:00,82.79546
2024-03-25 21:00:00,71.249214
2024-03-25 21:00:00,24.643253
2024-03-25 21:00:00,57.069267
2024-03-25 21:00:00,44.31459
2024-03-25 21:00:00,36.158707
2024-03-25 21:00:00,61.7226
2024-03-25 21:00:00,30.111177
2024-03-25 21:00:00,59.647026
2024-03-25 21:00:00,80.34722
2024-03-25 21:00:00,35.112904
2024-03-25 21:00:00,89.06436
2024-03-25 21:00:00,89.2595
2024-03-25 21:00:00,48.10828
2024-03-25 21:00:00,50.960785
2024-03-25 21:00:00,38.8397
2024-03-25 21:00:00,22.164267
2024-03-25 21:00:00,25.35601
2024-03-25 21:00:00,86.07489
2024-03-25 21:00:00,91.441
2024-03-25 21:00:00,35.360916
2024-03-25 21:00:00,25.229485
2024-03-25 21:00:00,41.66538
2024-03-25 21:00:00,28.63747
2024-03-25 21:00:00,94.22327
2024-03-25 22:00:00,70.26001
2024-03-25 22:00:00,38.010468
2024-03-25 22:00:00,90.51149
2024-03-25 22:00:00,40.6237
2024-03-25 22:00:00,24.441875
2024-03-25 22:00:00,86.704025
2024-03-25 22:00:00,30.042347
2024-03-25 22:00:00,31.374073
2024-03-25 22:00:00,66.40122
2024-03-25 22:00:00,37.97743
2024-03-25 22:00:00,75.50502
2024-03-25 22:00:00,63.383244
2024-03-25 22:00:00,94.69753
2024-03-25 22:00:00,30.61645
2024-03-25 22:00:00,45.122425
2024-03-25 22:00:00,93.926125
2024-03-25 22:00:00,94.81336
2024-03-25 22:00:00,81.994484
2024-03-25 22:00:00,88.41157
2024-03-25 22:00:00,47.219284
2024-03-25 22:00:00,66.88884
2024-03-25 22:00:00,51.5092
2024-03-25 22:00:00,86.9851
2024-03-25 22:00:00,41.027504
2024-03-25 22:00:00,33.91547
2024-03-25 22:00:00,38.439907
2024-03-25 22:00:00,69.73348
2024-03-25 22:00:00,85.83431
2024-03-25 22:00:00,28.923933
2024-03-25 22:00:00,26.129911
2024-03-25 22:00:00,48.5831
2024-03-25 23:00:00,31.006563
2024-03-25 23:00:00,89.316124
2024-03-25 23:00:00,96.90457
2024-03-25 23:00:00,44.77225
2024-03-25 23:00:00,46.060978
2024-03-25 23:00:00,31.613798
2024-03-25 23:00:00,71.80276
2024-03-25 23:00:00,33.453735
2024-03-25 23:00:00,41.29698
2024-03-25 23:00:00,49.69158
2024-03-25 23:00:00,83.41471
2024-03-25 23:00:00,59.799107
2024-03-25 23:00:00,55.407948
2024-03-25 23:00:00,94.76022
2024-03-25 23:00:00,63.576065
2024-03-25 23:00:00,47.335445
2024-03-25 23:00:00,83.71301
2024-03-25 23:00:00,29.903471
2024-03-25 23:00:00,91.67783
2024-03-25 23:00:00,30.812029
2024-03-25 23:00:00,29.441889
2024-03-25 23:00:00,25.481592
2024-03-25 23:00:00,89.751434
2024-03-25 23:00:00,64.66196
2024-03-25 23:00:00,47.108162
2024-03-25 23:00:00,41.289803
2024-03-25 23:00:00,88.044334
2024-03-25 23:00:00,37.242455
2024-03-25 23:00:00,76.65726
2024-03-25 23:00:00,93.762245
2024-03-25 23:00:00,92.15294
2024-03-26 00:00:00,35.50758
2024-03-26 00:00:00,83.851715
2024-03-26 00:00:00,34.720013
2024-03-26 00:00:00,91.104675
2024-03-26 00:00:00,34.48065
2024-03-26 00:00:00,58.7388
2024-03-26 00:00:00,47.656513
2024-03-26 00:00:00,92.441536
2024-03-26 00:00:00,39.81803
2024-03-26 00:00:00,89.707794
2024-03-26 00:00:00,32.319794
2024-03-26 00:00:00,90.55875
2024-03-26 00:00:00,88.05211
2024-03-26 00:00:00,43.34125
2024-03-26 00:00:00,91.92893
2024-03-26 00:00:00,96.7603
2024-03-26 00:00:00,47.601078
2024-03-26 00:00:00,54.652424
2024-03-26 00:00:00,92.414505
2024-03-26 00:00:00,49.60847
2024-03-26 00:00:00,32.68963
2024-03-26 00:00:00,41.013405
2024-03-26 00:00:00,75.94161
2024-03-26 00:00:00,62.265137
2024-03-26 00:00:00,28.03402
2024-03-26 00:00:00,76.59331
2024-03-26 00:00:00,92.00319
2024-03-26 00:00:00,34.001423
2024-03-26 00:00:00,44.82167
2024-03-26 00:00:00,55.752853
2024-03-26 00:00:00,67.08935
2024-03-26 01:00:00,38.13587
2024-03-26 01:00:00,49.358234
2024-03-26 01:00:00,63.203915
2024-03-26 01:00:00,42.505203
2024-03-26 01:00:00,39.27945
2024-03-26 01:00:00,41.11403
2024-03-26 01:00:00,88.09547
2024-03-26 01:00:00,96.7615
2024-03-26 01:00:00,40.791145
2024-03-26 01:00:00,49.61941
2024-03-26 01:00:00,91.903786
2024-03-26 01:00:00,29.717209
2024-03-26 01:00:00,32.01081
2024-03-26 01:00:00,36.88436
2024-03-26 01:00:00,69.378365
2024-03-26 01:00:00,92.41174
2024-03-26 01:00:00,80.565605
2024-03-26 01:00:00,83.565346
2024-03-26 01:00:00,76.02526
2024-03-26 01:00:00,33.893238
2024-03-26 01:00:00,68.367035
2024-03-26 01:00:00,92.65945
2024-03-26 01:00:00,93.01761
2024-03-26 01:00:00,43.728428
2024-03-26 01:00:00,34.741352
2024-03-26 01:00:00,64.363174
2024-03-26 01:00:00,95.62764
2024-03-26 01:00:00,92.15578
2024-03-26 01:00:00,47.305424
2024-03-26 01:00:00,59.576145
2024-03-26 01:00:00,95.68857
2024-03-26 02:00:00,83.5847
2024-03-26 02:00:00,35.927406
2024-03-26 02:00:00,70.99969
2024-03-26 02:00:00,33.065475
2024-03-26 02:00:00,85.7506
2024-03-26 02:00:00,73.034805
2024-03-26 02:00:00,30.679958
2024-03-26 02:00:00,91.94515
2024-03-26 02:00:00,69.670044
2024-03-26 02:00:00,63.121876
2024-03-26 02:00:00,43.357067
2024-03-26 02:00:00,95.226425
2024-03-26 02:00:00,97.048805
2024-03-26 02:00:00,92.97697
2024-03-26 02:00:00,51.231544
2024-03-26 02:00:00,93.23128
2024-03-26 02:00:00,64.09524
2024-03-26 02:00:00,37.239174
2024-03-26 02:00:00,46.69678
2024-03-26 02:00:00,92.822014
2024-03-26 02:00:00,42.602524
2024-03-26 02:00:00,38.700764
2024-03-26 02:00:00,43.019695
2024-03-26 02:00:00,82.78049
2024-03-26 02:00:00,67.62376
2024-03-26 02:00:00,36.37263
2024-03-26 02:00:00,44.68537
2024-03-26 02:00:00,49.566776
2024-03-26 02:00:00,95.08618
2024-03-26 02:00:00,38.13249
2024-03-26 02:00:00,93.01761
2024-03-26 03:00:00,96.702385
2024-03-26 03:00:00,75.19571
2024-03-26 03:00:00,31.156597
2024-03-26 03:00:00,97.19124
2024-03-26 03:00:00,96.990326
2024-03-26 03:00:00,82.482
2024-03-26 03:00:00,68.52933
2024-03-26 03:00:00,37.967632
2024-03-26 03:00:00,95.05747
2024-03-26 03:00:00,91.63896
2024-03-26 03:00:00,49.220192
2024-03-26 03:00:00,93.09618
2024-03-26 03:00:00,62.927036
2024-03-26 03:00:00,97.04553
2024-03-26 03:00:00,95.21584
2024-03-26 03:00:00,47.350494
2024-03-26 03:00:00,46.117958
2024-03-26 03:00:00,87.81363
2024-03-26 03:00:00,69.57948
2024-03-26 03:00:00,39.966526
2024-03-26 03:00:00,66.89317
2024-03-26 03:00:00,45.277927
2024-03-26 03:00:00,62.97772
2024-03-26 03:00:00,36.96522
2024-03-26 03:00:00,54.05408
2024-03-26 03:00:00,38.6497
2024-03-26 03:00:00,80.60957
2024-03-26 03:00:00,39.528194
2024-03-26 03:00:00,40.394375
2024-03-26 03:00:00,69.033325
2024-03-26 03:00:00,42.928078
2024-03-26 04:00:00,71.88732
2024-03-26 04:00:00,40.606586
2024-03-26 04:00:00,39.953194
2024-03-26 04:00:00,51.383484
2024-03-26 04:00:00,56.700172
2024-03-26 04:00:00,42.282116
2024-03-26 04:00:00,40.29479
2024-03-26 04:00:00,70.5114
2024-03-26 04:00:00,72.28382
2024-03-26 04:00:00,93.640526
2024-03-26 04:00:00,67.57369
2024-03-26 04:00:00,84.610245
2024-03-26 04:00:00,97.892654
2024-03-26 04:00:00,94.61833
2024-03-26 04:00:00,95.52211
2024-03-26 04:00:00,39.201042
2024-03-26 04:00:00,77.94652
2024-03-26 04:00:00,89.12952
2024-03-26 04:00:00,49.67636
2024-03-26 04:00:00,32.662964
2024-03-26 04:00:00,75.9068
2024-03-26 04:00:00,95.13722
2024-03-26 04:00:00,84.21901
2024-03-26 04:00:00,48.03213
2024-03-26 04:00:00,41.805817
2024-03-26 04:00:00,37.09979
2024-03-26 04:00:00,97.33354
2024-03-26 04:00:00,98.11896
2024-03-26 04:00:00,45.189342
2024-03-26 04:00:00,91.61792
2024-03-26 04:00:00,63.146286
2024-03-26 05:00:00,38.403534
2024-03-26 05:00:00,54.98661
2024-03-26 05:00:00,42.769573
2024-03-26 05:00:00,59.643326
2024-03-26 05:00:00,74.92839
2024-03-26 05:00:00,73.37774
2024-03-26 05:00:00,46.11836
2024-03-26 05:00:00,40.19108
2024-03-26 05:00:00,97.18694
2024-03-26 05:00:00,42.682587
2024-03-26 05:00:00,48.649044
2024-03-26 05:00:00,74.61421
2024-03-26 05:00:00,86.566154
2024-03-26 05:00:00,93.44547
2024-03-26 05:00:00,62.818302
2024-03-26 05:00:00,99.08896
2024-03-26 05:00:00,93.161736
2024-03-26 05:00:00,97.61793
2024-03-26 05:00:00,38.94829
2024-03-26 05:00:00,73.11128
2024-03-26 05:00:00,91.02791
2024-03-26 05:00:00,45.747463
2024-03-26 05:00:00,33.718388
2024-03-26 05:00:00,36.94279
2024-03-26 05:00:00,91.873
2024-03-26 05:00:00,86.790794
2024-03-26 05:00:00,97.34826
2024-03-26 05:00:00,95.1245
2024-03-26 05:00:00,60.79695
2024-03-26 05:00:00,50.9428
2024-03-26 05:00:00,77.169556
2024-03-26 06:00:00,43.579956
2024-03-26 06:00:00,72.76283
2024-03-26 06:00:00,63.68677
2024-03-26 06:00:00,67.101555
2024-03-26 06:00:00,39.708298
2024-03-26 06:00:00,77.277504
2024-03-26 06:00:00,90.53518
2024-03-26 06:00:00,44.916637
2024-03-26 06:00:00,94.56639
2024-03-26 06:00:00,50.221504
2024-03-26 06:00:00,41.86331
2024-03-26 06:00:00,52.497528
2024-03-26 06:00:00,52.59239
2024-03-26 06:00:00,34.454147
2024-03-26 06:00:00,88.341934
2024-03-26 06:00:00,90.184296
2024-03-26 06:00:00,66.95641
2024-03-26 06:00:00,60.70409
2024-03-26 06:00:00,77.25573
2024-03-26 06:00:00,78.1976
2024-03-26 06:00:00,52.462173
2024-03-26 06:00:00,84.696465
2024-03-26 06:00:00,45.168488
2024-03-26 06:00:00,93.96548
2024-03-26 06:00:00,81.39989
2024-03-26 06:00:00,87.1137
2024-03-26 06:00:00,76.88158
2024-03-26 06:00:00,77.96556
2024-03-26 06:00:00,90.3363
2024-03-26 06:00:00,98.796844
2024-03-26 06:00:00,82.71589
2024-03-26 07:00:00,43.101006
2024-03-26 07:00:00,76.343475
2024-03-26 07:00:00,75.44088
2024-03-26 07:00:00,41.132473
2024-03-26 07:00:00,73.02343
2024-03-26 07:00:00,72.32988
2024-03-26 07:00:00,62.57131
2024-03-26 07:00:00,80.209366
2024-03-26 07:00:00,35.524216
2024-03-26 07:00:00,77.45034
2024-03-26 07:00:00,37.240746
2024-03-26 07:00:00,74.91186
2024-03-26 07:00:00,32.46067
2024-03-26 07:00:00,78.31075
2024-03-26 07:00:00,63.79296
2024-03-26 07:00:00,52.861237
2024-03-26 07:00:00,89.909485
2024-03-26 07:00:00,70.41008
2024-03-26 07:00:00,78.090004
2024-03-26 07:00:00,94.01655
2024-03-26 07:00:00,51.37678
2024-03-26 07:00:00,72.25607
2024-03-26 07:00:00,48.96985
2024-03-26 07:00:00,53.978737
2024-03-26 07:00:00,49.68079
2024-03-26 07:00:00,66.03856
2024-03-26 07:00:00,49.41261
2024-03-26 07:00:00,91.08237
2024-03-26 07:00:00,83.84065
2024-03-26 07:00:00,49.59525
2024-03-26 07:00:00,83.14846
2024-03-26 08:00:00,74.64741
2024-03-26 08:00:00,71.023155
2024-03-26 08:00:00,60.242344
2024-03-26 08:00:00,44.80595
2024-03-26 08:00:00,60.86534
2024-03-26 08:00:00,62.094517
2024-03-26 08:00:00,36.34195
2024-03-26 08:00:00,62.68794
2024-03-26 08:00:00,81.86471
2024-03-26 08:00:00,58.703354
2024-03-26 08:00:00,65.61635
2024-03-26 08:00:00,57.670376
2024-03-26 08:00:00,63.820534
2024-03-26 08:00:00,60.078003
2024-03-26 08:00:00,29.018377
2024-03-26 08:00:00,31.761204
2024-03-26 08:00:00,34.454643
2024-03-26 08:00:00,41.940025
2024-03-26 08:00:00,34.79569
2024-03-26 08:00:00,77.97708
2024-03-26 08:00:00,46.14384
2024-03-26 08:00:00,50.69339
2024-03-26 08:00:00,39.12884
2024-03-26 08:00:00,54.678223
2024-03-26 08:00:00,29.58776
2024-03-26 08:00:00,72.328255
2024-03-26 08:00:00,68.98882
2024-03-26 08:00:00,65.672676
2024-03-26 08:00:00,48.83557
2024-03-26 08:00:00,90.049576
2024-03-26 08:00:00,43.626472
2024-03-26 09:00:00,48.003323
2024-03-26 09:00:00,79.72488
2024-03-26 09:00:00,62.8769
2024-03-26 09:00:00,46.81542
2024-03-26 09:00:00,24.285513
2024-03-26 09:00:00,54.84549
2024-03-26 09:00:00,73.617905
2024-03-26 09:00:00,50.8122
2024-03-26 09:00:00,36.737736
2024-03-26 09:00:00,38.930176
2024-03-26 09:00:00,30.587168
2024-03-26 09:00:00,41.861477
2024-03-26 09:00:00,66.494446
2024-03-26 09:00:00,27.557177
2024-03-26 09:00:00,32.048363
2024-03-26 09:00:00,59.548737
2024-03-26 09:00:00,24.90532
2024-03-26 09:00:00,33.704906
2024-03-26 09:00:00,54.79893
2024-03-26 09:00:00,25.844982
2024-03-26 09:00:00,45.717678
2024-03-26 09:00:00,48.949585
2024-03-26 09:00:00,39.049953
2024-03-26 09:00:00,49.558727
2024-03-26 09:00:00,32.356365
2024-03-26 09:00:00,59.7158
2024-03-26 09:00:00,70.1283
2024-03-26 09:00:00,53.486755
2024-03-26 09:00:00,28.689154
2024-03-26 09:00:00,83.95547
2024-03-26 09:00:00,28.310228
2024-03-26 10:00:00,43.265705
2024-03-26 10:00:00,60.146877
2024-03-26 10:00:00,21.1267
2024-03-26 10:00:00,36.89697
2024-03-26 10:00:00,40.906563
2024-03-26 10:00:00,20.478983
2024-03-26 10:00:00,49.439922
2024-03-26 10:00:00,66.71742
2024-03-26 10:00:00,23.491323
2024-03-26 10:00:00,21.828943
2024-03-26 10:00:00,42.019306
2024-03-26 10:00:00,23.318213
2024-03-26 10:00:00,40.556232
2024-03-26 10:00:00,29.664206
2024-03-26 10:00:00,74.83013
2024-03-26 10:00:00,51.544594
2024-03-26 10:00:00,20.425188
2024-03-26 10:00:00,32.694977
2024-03-26 10:00:00,44.72761
2024-03-26 10:00:00,69.94603
2024-03-26 10:00:00,39.988956
2024-03-26 10:00:00,26.734306
2024-03-26 10:00:00,62.83842
2024-03-26 10:00:00,49.570366
2024-03-26 10:00:00,28.596113
2024-03-26 10:00:00,44.419582
2024-03-26 10:00:00,52.366013
2024-03-26 10:00:00,24.664686
2024-03-26 10:00:00,20.770075
2024-03-26 10:00:00,30.074083
2024-03-26 10:00:00,20.368263
2024-03-26 11:00:00,69.097664
2024-03-26 11:00:00,22.054575
2024-03-26 11:00:00,47.599247
2024-03-26 11:00:00,31.323957
2024-03-26 11:00:00,52.47037
2024-03-26 11:00:00,19.242453
2024-03-26 11:00:00,52.66239
2024-03-26 11:00:00,49.285446
2024-03-26 11:00:00,20.121222
2024-03-26 11:00:00,18.35573
2024-03-26 11:00:00,24.868387
2024-03-26 11:00:00,36.664394
2024-03-26 11:00:00,41.696
2024-03-26 11:00:00,28.000547
2024-03-26 11:00:00,32.034546
2024-03-26 11:00:00,16.426413
2024-03-26 11:00:00,27.021433
2024-03-26 11:00:00,36.30441
2024-03-26 11:00:00,31.046242
2024-03-26 11:00:00,17.991741
2024-03-26 11:00:00,18.448875
2024-03-26 11:00:00,18.093906
2024-03-26 11:00:00,45.87202
2024-03-26 11:00:00,20.971771
2024-03-26 11:00:00,17.180243
2024-03-26 11:00:00,61.08359
2024-03-26 11:00:00,34.301014
2024-03-26 11:00:00,22.94435
2024-03-26 11:00:00,65.87762
2024-03-26 11:00:00,46.66788
2024-03-26 11:00:00,45.642017
2024-03-26 12:00:00,21.116283
2024-03-26 12:00:00,41.440094
2024-03-26 12:00:00,19.748495
2024-03-26 12:00:00,47.75027
2024-03-26 12:00:00,30.584242
2024-03-26 12:00:00,19.518223
2024-03-26 12:00:00,16.178034
2024-03-26 12:00:00,17.44712
2024-03-26 12:00:00,31.865347
2024-03-26 12:00:00,44.927532
2024-03-26 12:00:00,24.200012
2024-03-26 12:00:00,16.80925
2024-03-26 12:00:00,47.457413
2024-03-26 12:00:00,41.69297
2024-03-26 12:00:00,43.759335
2024-03-26 12:00:00,17.101389
2024-03-26 12:00:00,24.879059
2024-03-26 12:00:00,43.792995
2024-03-26 12:00:00,62.69283
2024-03-26 12:00:00,51.91201
2024-03-26 12:00:00,52.054646
2024-03-26 12:00:00,24.364079
2024-03-26 12:00:00,30.843536
2024-03-26 12:00:00,21.831009
2024-03-26 12:00:00,16.568226
2024-03-26 12:00:00,26.673046
2024-03-26 12:00:00,16.141312
2024-03-26 12:00:00,65.18045
2024-03-26 12:00:00,17.274786
2024-03-26 12:00:00,15.431194
2024-03-26 12:00:00,33.113285
2024-03-26 13:00:00,42.133297
2024-03-26 13:00:00,16.003832
2024-03-26 13:00:00,32.116947
2024-03-26 13:00:00,15.960484
2024-03-26 13:00:00,15.961415
2024-03-26 13:00:00,63.482513
2024-03-26 13:00:00,14.282245
2024-03-26 13:00:00,19.209913
2024-03-26 13:00:00,37.17628
2024-03-26 13:00:00,20.369179
2024-03-26 13:00:00,23.00859
2024-03-26 13:00:00,15.48126
2024-03-26 13:00:00,42.414444
2024-03-26 13:00:00,15.634306
2024-03-26 13:00:00,51.041687
2024-03-26 13:00:00,63.2661
2024-03-26 13:00:00,39.740707
2024-03-26 13:00:00,21.496279
2024-03-26 13:00:00,25.916328
2024-03-26 13:00:00,45.52658
2024-03-26 13:00:00,51.417202
2024-03-26 13:00:00,18.170069
2024-03-26 13:00:00,23.235947
2024-03-26 13:00:00,16.752491
2024-03-26 13:00:00,28.471571
2024-03-26 13:00:00,41.6363
2024-03-26 13:00:00,55.80786
2024-03-26 13:00:00,16.121393
2024-03-26 13:00:00,29.689362
2024-03-26 13:00:00,26.744366
2024-03-26 13:00:00,20.519497
2024-03-26 14:00:00,63.525017
2024-03-26 14:00:00,19.316813
2024-03-26 14:00:00,14.665786
2024-03-26 14:00:00,68.13223
2024-03-26 14:00:00,22.870087
2024-03-26 14:00:00,55.129337
2024-03-26 14:00:00,42.010944
2024-03-26 14:00:00,13.886267
2024-03-26 14:00:00,50.735416
2024-03-26 14:00:00,38.663036
2024-03-26 14:00:00,19.012081
2024-03-26 14:00:00,16.003832
2024-03-26 14:00:00,22.342419
2024-03-26 14:00:00,16.787264
2024-03-26 14:00:00,19.71171
2024-03-26 14:00:00,26.79247
2024-03-26 14:00:00,54.776104
2024-03-26 14:00:00,15.271833
2024-03-26 14:00:00,15.695014
2024-03-26 14:00:00,15.438982
2024-03-26 14:00:00,44.751595
2024-03-26 14:00:00,15.225864
2024-03-26 14:00:00,17.345404
2024-03-26 14:00:00,26.978216
2024-03-26 14:00:00,46.96886
2024-03-26 14:00:00,18.438126
2024-03-26 14:00:00,43.656322
2024-03-26 14:00:00,37.369946
2024-03-26 14:00:00,34.519176
2024-03-26 14:00:00,23.899353
2024-03-26 14:00:00,21.172457
2024-03-26 15:00:00,42.768463
